permutation_stat,observed_stat,p_value
0.5519821475452875,1.0,0.0
0.5048241008138619,1.0,0.0
0.5079745339984247,1.0,0.0
0.5179180887372015,1.0,0.0
0.5015752165922814,1.0,0.0
0.48401811499081115,1.0,0.0
0.4595038067734314,1.0,0.0
0.5185744289839853,1.0,0.0
0.4478209503806773,1.0,0.0
0.4610790233657128,1.0,0.0
0.4922880021002888,1.0,0.0
0.5327513783145184,1.0,0.0
0.49337096350748233,1.0,0.0
0.5081058020477816,1.0,0.0
0.542563665003938,1.0,0.0
0.5121422945655028,1.0,0.0
0.47555132580729853,1.0,0.0
0.4945523759516933,1.0,0.0
0.44618009976371753,1.0,0.0
0.4832633237070097,1.0,0.0
0.4830992386453137,1.0,0.0
0.5122735626148596,1.0,0.0
0.5124376476765555,1.0,0.0
0.47200708847466527,1.0,0.0
0.5291086899448674,1.0,0.0
0.5037411394066684,1.0,0.0
0.4979653452349698,1.0,0.0
0.5416447886584406,1.0,0.0
0.5398070359674455,1.0,0.0
0.46419663953793644,1.0,0.0
0.5347860330795484,1.0,0.0
0.552080598582305,1.0,0.0
0.515358361774744,1.0,0.0
0.5571344184825413,1.0,0.0
0.5243174061433447,1.0,0.0
0.451430821737989,1.0,0.0
0.4984576004200578,1.0,0.0
0.534884484116566,1.0,0.0
0.4744355473877657,1.0,0.0
0.48109740089262265,1.0,0.0
0.4645576266736676,1.0,0.0
0.4829351535836177,1.0,0.0
0.46570622210553947,1.0,0.0
0.47079285901811496,1.0,0.0
0.5114531373063796,1.0,0.0
0.496160409556314,1.0,0.0
0.48812024153321076,1.0,0.0
0.4752887897085849,1.0,0.0
0.4992780257285377,1.0,0.0
0.5053819900236283,1.0,0.0
0.5072853767393016,1.0,0.0
0.4764373851404568,1.0,0.0
0.47988317143607245,1.0,0.0
0.5017721186663167,1.0,0.0
0.5540824363349961,1.0,0.0
0.48483854029929113,1.0,0.0
0.522545287477028,1.0,0.0
0.5541808873720137,1.0,0.0
0.47525597269624575,1.0,0.0
0.5364597007088474,1.0,0.0
0.5598582305066947,1.0,0.0
0.4770609083749015,1.0,0.0
0.45737070097138355,1.0,0.0
0.5164085061695983,1.0,0.0
0.5651745865056446,1.0,0.0
0.5008860593331583,1.0,0.0
0.49051588343397223,1.0,0.0
0.5274678393279075,1.0,0.0
0.5366894197952219,1.0,0.0
0.4265227093725387,1.0,0.0
0.4836243108427409,1.0,0.0
0.5618272512470464,1.0,0.0
0.5041021265423995,1.0,0.0
0.4842150170648464,1.0,0.0
0.47246652664741406,1.0,0.0
0.4481491205040693,1.0,0.0
0.4922223680756104,1.0,0.0
0.497998162247309,1.0,0.0
0.47082567603045417,1.0,0.0
0.5089590443686007,1.0,0.0
0.4468364400105014,1.0,0.0
0.5413494355473878,1.0,0.0
0.5082042530847992,1.0,0.0
0.46849566815437116,1.0,0.0
0.5178852717248622,1.0,0.0
0.5480441060645839,1.0,0.0
0.5911000262536098,1.0,0.0
0.5189354161197164,1.0,0.0
0.4822131793121554,1.0,0.0
0.507515095825676,1.0,0.0
0.4960291415069572,1.0,0.0
0.43439879233394585,1.0,0.0
0.5052835389866106,1.0,0.0
0.4731556839065371,1.0,0.0
0.486151220792859,1.0,0.0
0.5008860593331583,1.0,0.0
0.4861840378051982,1.0,0.0
0.5557561039642951,1.0,0.0
0.4905158834339721,1.0,0.0
0.5757416644788659,1.0,0.0
0.5415463376214229,1.0,0.0
0.5367222368075611,1.0,0.0
0.482311630349173,1.0,0.0
0.5150958256760305,1.0,0.0
0.5504069309530061,1.0,0.0
