permutation_stat,observed_stat,p_value
0.4120158002038736,1.0,0.0
0.555237003058104,1.0,0.0
0.45264717125382264,1.0,0.0
0.5153701580020387,1.0,0.0
0.4358913098878695,1.0,0.0
0.45320463812436285,1.0,0.0
0.5111334097859327,1.0,0.0
0.5312977828746177,1.0,0.0
0.5736174821610601,1.0,0.0
0.4791348114169215,1.0,0.0
0.5113086136595312,1.0,0.0
0.517631880733945,1.0,0.0
0.482256625891947,1.0,0.0
0.4843272171253823,1.0,0.0
0.4519463557594292,1.0,0.0
0.4771279306829766,1.0,0.0
0.5518922018348624,1.0,0.0
0.4789436799184506,1.0,0.0
0.5131721457696229,1.0,0.0
0.4921795361875637,1.0,0.0
0.46618565239551474,1.0,0.0
0.48539436799184515,1.0,0.0
0.5581995412844036,1.0,0.0
0.4863659531090723,1.0,0.0
0.448474133537207,1.0,0.0
0.5130447247706422,1.0,0.0
0.48504396024464835,1.0,0.0
0.46293641692150866,1.0,0.0
0.4291539245667686,1.0,0.0
0.48415201325178386,1.0,0.0
0.5199413863404689,1.0,0.0
0.4630160550458716,1.0,0.0
0.5047145769622834,1.0,0.0
0.49171763506625893,1.0,0.0
0.4973719418960245,1.0,0.0
0.5254841997961264,1.0,0.0
0.49530135066258923,1.0,0.0
0.5274432976554537,1.0,0.0
0.49761085626911317,1.0,0.0
0.4273700305810398,1.0,0.0
0.5128376656472987,1.0,0.0
0.5336232161060143,1.0,0.0
0.5321100917431193,1.0,0.0
0.5093017329255861,1.0,0.0
0.4928962793068298,1.0,0.0
0.5269495412844037,1.0,0.0
0.5397075688073395,1.0,0.0
0.4977542048929664,1.0,0.0
0.5434187054026504,1.0,0.0
0.5199095310907238,1.0,0.0
0.5203555045871558,1.0,0.0
0.47918259429153925,1.0,0.0
0.4888347349643221,1.0,0.0
0.5185716106014271,1.0,0.0
0.4046890927624873,1.0,0.0
0.5227924311926606,1.0,0.0
0.43077854230377166,1.0,0.0
0.5172018348623854,1.0,0.0
0.4706135321100917,1.0,0.0
0.4662493628950051,1.0,0.0
0.4974993628950051,1.0,0.0
0.5285104485219164,1.0,0.0
0.4998725790010194,1.0,0.0
0.5227287206931702,1.0,0.0
0.5003185524974516,1.0,0.0
0.4135926350662589,1.0,0.0
0.5299120795107033,1.0,0.0
0.4989169215086646,1.0,0.0
0.44675395005096846,1.0,0.0
0.4518826452599388,1.0,0.0
0.49888506625891954,1.0,0.0
0.509986620795107,1.0,0.0
0.5483562691131498,1.0,0.0
0.5251656472986749,1.0,0.0
0.50907874617737,1.0,0.0
0.4580944189602446,1.0,0.0
0.5288927115188583,1.0,0.0
0.510177752293578,1.0,0.0
0.5266469164118247,1.0,0.0
0.5359327217125384,1.0,0.0
0.4795648572884812,1.0,0.0
0.5431320081549439,1.0,0.0
0.488994011213048,1.0,0.0
0.5213589449541285,1.0,0.0
0.5062595565749236,1.0,0.0
0.554552115188583,1.0,0.0
0.483769750254842,1.0,0.0
0.536283129459735,1.0,0.0
0.45006689602446487,1.0,0.0
0.4636850152905199,1.0,0.0
0.5267424821610601,1.0,0.0
0.515816131498471,1.0,0.0
0.5261213047910297,1.0,0.0
0.4847891182466871,1.0,0.0
0.5383377930682977,1.0,0.0
0.5646502293577982,1.0,0.0
0.41024783384301733,1.0,0.0
0.53075624362895,1.0,0.0
0.5331294597349644,1.0,0.0
0.40870285423037717,1.0,0.0
0.513809250764526,1.0,0.0
0.5149082568807339,1.0,0.0
0.5842889908256881,1.0,0.0
0.4923388124362895,1.0,0.0
0.48434314475025486,1.0,0.0
0.5274432976554537,1.0,0.0
0.4818743628950051,1.0,0.0
0.4767456676860347,1.0,0.0
0.4974197247706422,1.0,0.0
0.5565589959225281,1.0,0.0
0.5635830784913354,1.0,0.0
0.5533734709480123,1.0,0.0
0.519559123343527,1.0,0.0
0.5276822120285424,1.0,0.0
0.4698808613659531,1.0,0.0
0.48117354740061163,1.0,0.0
0.47698458205912336,1.0,0.0
0.4977223496432212,1.0,0.0
0.5316004077471967,1.0,0.0
0.5086009174311926,1.0,0.0
0.5241303516819571,1.0,0.0
0.4972285932721712,1.0,0.0
0.5043641692150866,1.0,0.0
0.4762837665647298,1.0,0.0
0.49597031090723753,1.0,0.0
0.5018953873598369,1.0,0.0
0.48628631498470953,1.0,0.0
0.543657619775739,1.0,0.0
0.43254650866462796,1.0,0.0
0.5119457186544343,1.0,0.0
0.5454574413863406,1.0,0.0
0.4827344546381244,1.0,0.0
0.5549184505606524,1.0,0.0
0.49243437818552493,1.0,0.0
0.5538035168195719,1.0,0.0
0.5018953873598369,1.0,0.0
0.4963207186544343,1.0,0.0
0.49165392456676865,1.0,0.0
0.516421381243629,1.0,0.0
0.5302147043832823,1.0,0.0
0.5063073394495413,1.0,0.0
0.5444062181447503,1.0,0.0
0.5212155963302753,1.0,0.0
0.5194794852191642,1.0,0.0
0.46588302752293576,1.0,0.0
0.5042367482161061,1.0,0.0
0.4515003822629969,1.0,0.0
0.45465405198776765,1.0,0.0
0.499808868501529,1.0,0.0
0.5249267329255862,1.0,0.0
0.511690876656473,1.0,0.0
0.5305810397553516,1.0,0.0
0.48985410295616716,1.0,0.0
0.4412589194699287,1.0,0.0
0.476012996941896,1.0,0.0
0.47414946483180426,1.0,0.0
0.49525356778797147,1.0,0.0
0.5034881498470949,1.0,0.0
0.5773286187563711,1.0,0.0
0.46309569317023447,1.0,0.0
0.47387869520897047,1.0,0.0
0.47461136595310904,1.0,0.0
0.45068807339449535,1.0,0.0
0.46653606014271154,1.0,0.0
0.45545043323139656,1.0,0.0
0.5193679918450561,1.0,0.0
0.48032938328236496,1.0,0.0
0.4639876401630989,1.0,0.0
0.526933613659531,1.0,0.0
0.5164850917431193,1.0,0.0
0.5144145005096841,1.0,0.0
0.4520897043832824,1.0,0.0
0.5091265290519879,1.0,0.0
0.5281281855249745,1.0,0.0
0.4684951580020387,1.0,0.0
0.45307721712538224,1.0,0.0
0.4802338175331295,1.0,0.0
0.5219960499490317,1.0,0.0
0.4883728338430174,1.0,0.0
0.4642902650356779,1.0,0.0
0.46734836901121307,1.0,0.0
0.4984231651376147,1.0,0.0
0.48956740570846075,1.0,0.0
0.573283002038736,1.0,0.0
0.5239710754332314,1.0,0.0
0.473098241590214,1.0,0.0
0.4619170489296636,1.0,0.0
0.563710499490316,1.0,0.0
0.4444285168195719,1.0,0.0
0.5066099643221204,1.0,0.0
0.5133632772680938,1.0,0.0
0.46551669215086655,1.0,0.0
0.5395801478083588,1.0,0.0
0.4247101172273191,1.0,0.0
0.5202280835881754,1.0,0.0
0.47926223241590216,1.0,0.0
0.5177593017329256,1.0,0.0
0.46190112130479105,1.0,0.0
0.48095056065239555,1.0,0.0
0.5286219418960245,1.0,0.0
0.49378822629969416,1.0,0.0
0.5152905198776759,1.0,0.0
0.519718399592253,1.0,0.0
0.4826866717635066,1.0,0.0
0.5352796890927625,1.0,0.0
0.4281345565749235,1.0,0.0
0.5155612895005097,1.0,0.0
0.5404720948012233,1.0,0.0
0.4982957441386341,1.0,0.0
0.5487226044852191,1.0,0.0
0.4756944444444444,1.0,0.0
0.5011467889908257,1.0,0.0
0.5323330784913355,1.0,0.0
0.48768794597349635,1.0,0.0
0.5229835626911316,1.0,0.0
0.5276981396534148,1.0,0.0
0.47027905198776754,1.0,0.0
0.527315876656473,1.0,0.0
0.5127420998980632,1.0,0.0
0.5034085117227319,1.0,0.0
0.5344195973496432,1.0,0.0
0.45196228338430167,1.0,0.0
0.5033129459734964,1.0,0.0
0.43284913353720694,1.0,0.0
0.5226331549439348,1.0,0.0
0.5119616462793068,1.0,0.0
0.5037270642201834,1.0,0.0
0.5391182466870541,1.0,0.0
0.47118692660550465,1.0,0.0
0.509461009174312,1.0,0.0
0.5507135575942914,1.0,0.0
0.49845502038735984,1.0,0.0
0.4767138124362895,1.0,0.0
0.499394750254842,1.0,0.0
0.4917335626911315,1.0,0.0
0.52772999490316,1.0,0.0
0.4900770897043833,1.0,0.0
0.4981683231396534,1.0,0.0
0.5156727828746178,1.0,0.0
0.5013538481141692,1.0,0.0
0.5254682721712538,1.0,0.0
0.4508314220183487,1.0,0.0
0.5022935779816513,1.0,0.0
0.5602223496432213,1.0,0.0
0.5252771406727829,1.0,0.0
0.5088398318042814,1.0,0.0
0.4914468654434251,1.0,0.0
0.49520578491335376,1.0,0.0
0.4975630733944954,1.0,0.0
0.5098591997961265,1.0,0.0
0.4956039755351682,1.0,0.0
0.5076134046890928,1.0,0.0
0.523461391437309,1.0,0.0
0.5207855504587156,1.0,0.0
0.4387264271151886,1.0,0.0
0.5010671508664628,1.0,0.0
0.4634301732925587,1.0,0.0
0.5030740316004078,1.0,0.0
0.4761404179408767,1.0,0.0
0.47187181447502546,1.0,0.0
0.45803070846075433,1.0,0.0
0.5056065239551478,1.0,0.0
0.5495030581039756,1.0,0.0
0.48115761977573906,1.0,0.0
0.46535741590214064,1.0,0.0
0.47985155453618755,1.0,0.0
0.5191768603465852,1.0,0.0
0.5060206422018348,1.0,0.0
0.5181734199796126,1.0,0.0
0.45924120795107043,1.0,0.0
0.46878185524974514,1.0,0.0
0.512184633027523,1.0,0.0
0.4519782110091743,1.0,0.0
0.53779625382263,1.0,0.0
0.47537589194699287,1.0,0.0
0.540519877675841,1.0,0.0
0.5318711773700306,1.0,0.0
0.4799630479102956,1.0,0.0
0.4968622579001019,1.0,0.0
0.5007167431192661,1.0,0.0
0.547703236493374,1.0,0.0
0.524926732925586,1.0,0.0
0.5198936034658512,1.0,0.0
0.5097477064220183,1.0,0.0
0.49221139143730885,1.0,0.0
0.4401439857288481,1.0,0.0
0.5280485474006116,1.0,0.0
0.49792940876656483,1.0,0.0
0.495158002038736,1.0,0.0
0.4303962793068297,1.0,0.0
0.4473432721712538,1.0,0.0
0.4810939092762488,1.0,0.0
0.45855632008154945,1.0,0.0
0.4905071355759429,1.0,0.0
0.5541220693170235,1.0,0.0
0.491749490316004,1.0,0.0
0.494966870540265,1.0,0.0
0.5069125891946993,1.0,0.0
0.5639494138634047,1.0,0.0
0.5418896534148828,1.0,0.0
0.513809250764526,1.0,0.0
0.47715978593272174,1.0,0.0
0.5025802752293578,1.0,0.0
0.48754459734964317,1.0,0.0
0.5456007900101937,1.0,0.0
0.5379873853211009,1.0,0.0
0.5381944444444445,1.0,0.0
0.5372228593272171,1.0,0.0
0.4686862895005097,1.0,0.0
0.5215022935779817,1.0,0.0
0.47747833843017334,1.0,0.0
0.5499331039755352,1.0,0.0
0.5687595565749235,1.0,0.0
0.4952057849133537,1.0,0.0
0.47406982670744147,1.0,0.0
0.501401630988787,1.0,0.0
0.5218367737003058,1.0,0.0
0.4213493883792049,1.0,0.0
0.48517138124362896,1.0,0.0
