permutation_stat,observed_stat,p_value
0.4896551724137931,1.0,0.0
0.5166612955204641,1.0,0.0
0.5067998710924911,1.0,0.0
0.4804060586529165,1.0,0.0
0.5017080244924267,1.0,0.0
0.533805994199162,1.0,0.0
0.4480180470512407,1.0,0.0
0.4741540444730906,1.0,0.0
0.5072188204962939,1.0,0.0
0.4824685787947147,1.0,0.0
0.46809539155655816,1.0,0.0
0.47412181759587496,1.0,0.0
0.5102481469545601,1.0,0.0
0.4999355462455688,1.0,0.0
0.5068320979697067,1.0,0.0
0.4555913631969062,1.0,0.0
0.5312922977763453,1.0,0.0
0.473155011279407,1.0,0.0
0.44904930712213986,1.0,0.0
0.4964550435062842,1.0,0.0
0.4944892039961327,1.0,0.0
0.5000966806316467,1.0,0.0
0.5372864969384465,1.0,0.0
0.5078311311633903,1.0,0.0
0.556719303899452,1.0,0.0
0.5009345794392523,1.0,0.0
0.5582984208830164,1.0,0.0
0.5347083467611988,1.0,0.0
0.5196261682242991,1.0,0.0
0.49194328069610055,1.0,0.0
0.4473090557524975,1.0,0.0
0.5311956171446987,1.0,0.0
0.5174991943280696,1.0,0.0
0.5019336126329358,1.0,0.0
0.4493715758942958,1.0,0.0
0.5362552368675475,1.0,0.0
0.5553657750563971,1.0,0.0
0.45069287786013534,1.0,0.0
0.45849178214631003,1.0,0.0
0.5939413470834676,1.0,0.0
0.5425717048018046,1.0,0.0
0.5203029326458266,1.0,0.0
0.5384466645182081,1.0,0.0
0.4635514018691589,1.0,0.0
0.47389622945536575,1.0,0.0
0.540380277151144,1.0,0.0
0.4982919755075733,1.0,0.0
0.42897196261682236,1.0,0.0
0.5039316790203029,1.0,0.0
0.5926844988720593,1.0,0.0
0.49178214631002254,1.0,0.0
0.4555591363196906,1.0,0.0
0.542861746696745,1.0,0.0
0.5078633580406059,1.0,0.0
0.474605220754109,1.0,0.0
0.49996777312278434,1.0,0.0
0.4797937479858202,1.0,0.0
0.46870770222365454,1.0,0.0
0.5754108926844989,1.0,0.0
0.4849500483403158,1.0,0.0
0.4981630679987109,1.0,0.0
0.48330647760232026,1.0,0.0
0.5148565903963905,1.0,0.0
0.4281340638092169,1.0,0.0
0.5439574605220754,1.0,0.0
0.4880116016757976,1.0,0.0
0.49584273283918784,1.0,0.0
0.513051885272317,1.0,0.0
0.53126007089913,1.0,0.0
0.4305188527231711,1.0,0.0
0.4843055107960038,1.0,0.0
0.5181437318723816,1.0,0.0
0.48946181115049947,1.0,0.0
0.5825330325491459,1.0,0.0
0.4979052529809861,1.0,0.0
0.5053174347405737,1.0,0.0
0.48959071865936193,1.0,0.0
0.5540122462133419,1.0,0.0
0.4915565581695134,1.0,0.0
0.4418627135030615,1.0,0.0
0.5223976796648405,1.0,0.0
0.553528843055108,1.0,0.0
0.5166290686432484,1.0,0.0
0.5074766355140186,1.0,0.0
0.455526909442475,1.0,0.0
0.4957138253303255,1.0,0.0
0.4675797615211086,1.0,0.0
0.537254270061231,1.0,0.0
0.4579116983564292,1.0,0.0
0.49361907831131163,1.0,0.0
0.49062197873026103,1.0,0.0
0.47031904608443437,1.0,0.0
0.5541733805994199,1.0,0.0
0.470673541733806,1.0,0.0
0.5013535288430551,1.0,0.0
0.5209152433129229,1.0,0.0
0.5464389300676764,1.0,0.0
0.4747985820174025,1.0,0.0
0.508894618111505,1.0,0.0
0.5056719303899452,1.0,0.0
0.5034160489848534,1.0,0.0
0.5223654527876249,1.0,0.0
0.4938446664518208,1.0,0.0
0.46603287141475985,1.0,0.0
0.49365130518852723,1.0,0.0
0.506896551724138,1.0,0.0
0.4978407992265549,1.0,0.0
0.5255881405091847,1.0,0.0
0.4986464711569448,1.0,0.0
0.5430873348372542,1.0,0.0
0.5460522075410893,1.0,0.0
0.5035771833709314,1.0,0.0
0.5240734772800515,1.0,0.0
0.49758298420883007,1.0,0.0
0.4962616822429906,1.0,0.0
0.49213664195939405,1.0,0.0
0.4857234933934901,1.0,0.0
0.5089912987431517,1.0,0.0
0.49249113760876573,1.0,0.0
0.4893973573960683,1.0,0.0
0.5134063809216887,1.0,0.0
0.512890750886239,1.0,0.0
0.5278440219142765,1.0,0.0
0.5180792781179503,1.0,0.0
0.5105704157267161,1.0,0.0
0.4878826941669352,1.0,0.0
0.4836287463744763,1.0,0.0
0.5257815017724782,1.0,0.0
0.4861424427972929,1.0,0.0
0.4914598775378665,1.0,0.0
0.4593941347083467,1.0,0.0
0.5214953271028037,1.0,0.0
0.5185304543989687,1.0,0.0
0.5074444086368031,1.0,0.0
0.5331292297776346,1.0,0.0
0.5117950370609088,1.0,0.0
0.5170802449242669,1.0,0.0
0.5363841443764099,1.0,0.0
0.46061875604253943,1.0,0.0
0.4843377376732194,1.0,0.0
0.537254270061231,1.0,0.0
0.48343538511118267,1.0,0.0
0.47644215275539803,1.0,0.0
0.5214308733483726,1.0,0.0
0.4818240412504028,1.0,0.0
0.502803738317757,1.0,0.0
0.4341927167257492,1.0,0.0
0.4799226554946826,1.0,0.0
0.533644859813084,1.0,0.0
0.5573638414437639,1.0,0.0
0.5085723493393489,1.0,0.0
0.4864647115694489,1.0,0.0
0.4582661940058008,1.0,0.0
0.5121495327102804,1.0,0.0
0.4455688043828553,1.0,0.0
0.5166290686432484,1.0,0.0
0.5811472768288752,1.0,0.0
0.5151788591685466,1.0,0.0
0.49687399291008705,1.0,0.0
0.4359007412181759,1.0,0.0
0.5349339349017079,1.0,0.0
0.47096358362874635,1.0,0.0
0.44666451820818565,1.0,0.0
0.46171446986786974,1.0,0.0
0.5388978407992265,1.0,0.0
0.4081856268127618,1.0,0.0
0.5059941991621012,1.0,0.0
0.5181759587495972,1.0,0.0
0.5077344505317435,1.0,0.0
0.5476313245246535,1.0,0.0
0.5167902030293264,1.0,0.0
0.39751853045439894,1.0,0.0
0.47170480180470514,1.0,0.0
0.5019336126329359,1.0,0.0
0.503448275862069,1.0,0.0
0.5333548179181437,1.0,0.0
0.5195617144698679,1.0,0.0
0.5326135997421849,1.0,0.0
0.5155011279407026,1.0,0.0
0.481243957460522,1.0,0.0
0.5128585240090234,1.0,0.0
0.47773122784402194,1.0,0.0
0.5036738640025781,1.0,0.0
0.5154044473090558,1.0,0.0
